condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
B_PA2_to_C2;1D;192;3;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;91.62372870549058;129.5632175030533;-96.51641747384078;63.17408952244862;0.03582558154231208
B_PA2_to_C2;1D;192;4;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;92.12578411738401;129.23645639778292;-96.482248138597;63.12470672550244;0.05111437316651646
B_PA2_to_C2;1D;192;5;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;92.62783952927745;128.90969529251257;-96.44807880335323;63.080992472939364;0.06464819748945061
B_PA2_to_C2;1D;192;6;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;93.1298949411709;128.58293418724222;-96.41390946810944;63.04295855653802;0.07642340380565571
B_PA2_to_C2;1D;192;7;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;93.63195035306434;128.25617308197187;-96.37974013286566;63.01061526244375;0.08643680755001171
B_PA2_to_C2;1D;192;8;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;94.13400576495778;127.9294119767015;-96.34557079762187;62.983971357338596;0.0946856945794714
B_PA2_to_C2;1D;192;9;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;94.63606117685123;127.60265087143115;-96.3114014623781;62.96303407661028;0.10116782483591535
B_PA2_to_C2;1D;192;10;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;95.13811658874467;127.27588976616079;-96.27723212713431;62.94780911455717;0.10588143537867367
B_PA2_to_C2;1D;192;11;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;95.6401720006381;126.94912866089044;-96.24306279189054;62.93830061666;0.1088252427771792
B_PA2_to_C2;1D;192;12;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;96.14222741253155;126.62236755562009;-96.20889345664675;62.934511173944955;0.10999844485613863
B_PA2_to_C2;1D;192;13;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;96.64428282442499;126.29560645034972;-96.17472412140297;62.93644181945579;0.10940072178777172
B_PA2_to_C2;1D;192;14;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;97.14633823631843;125.96884534507937;-96.1405547861592;62.94409202684619;0.10703223652758354
B_PA2_to_C2;1D;192;15;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;97.64839364821188;125.64208423980901;-96.10638545091541;62.95745971109715;0.10289363459230216
B_PA2_to_C2;1D;192;16;5.0;0.6;0.6;94.3850334709045;127.76603142406633;-96.32848612999999;118.39;165.27;-51.8;98.15044906010532;125.31532313453866;-96.07221611567164;62.97654123135662;0.09698604318070281
B_PA2_to_C2;1D;193;1;5.0;0.6;0.6;95.35465830662184;127.13175398858608;-96.26260892;119.48;164.48;-51.8;91.60055251899067;129.59943152839128;-96.52194903416512;63.19786684820465;0.0
