condition;probe_type;scan_id;element_id;frequency_mhz;pitch_x_mm;pitch_y_mm;pa_x;pa_y;pa_z;focus_x;focus_y;focus_z;element_x;element_y;element_z;distance_mm;delay_us
A_PA1_to_C1;1D;1;10;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.69142421689105;152.3322300498378;-91.2437185278657;55.83652920058773;0.6953775167659693
A_PA1_to_C1;1D;1;11;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-147.1776589957066;152.57586125139693;-91.05217444644283;55.61373898388122;0.7643528160559079
A_PA1_to_C1;1D;1;12;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.66389377452214;152.81949245295607;-90.86063036501996;55.396551646889115;0.8315934776633718
A_PA1_to_C1;1D;1;13;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-146.15012855333768;153.06312365451524;-90.66908628359708;55.185033342072366;0.8970790209502901
A_PA1_to_C1;1D;1;14;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-145.63636333215322;153.30675485607438;-90.4775422021742;54.979249499832406;0.960789188826439
A_PA1_to_C1;1D;1;15;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-145.12259811096877;153.55038605763355;-90.28599812075133;54.779264746471426;1.0227039731487224
A_PA1_to_C1;1D;1;16;5.0;0.6;0.6;-148.46207204866772;151.96678324749905;-91.53103465000001;-123.18049367645828;121.3302084076179;-51.8;-144.6088328897843;153.79401725919269;-90.09445403932847;54.58514282076389;1.0828036405504378
A_PA1_to_C1;1D;2;1;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-150.87889600161023;150.8361896671558;-92.41137134971953;57.31539684942921;0.0
A_PA1_to_C1;1D;2;2;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-150.36332777189708;151.0781366627235;-92.22255648842359;57.04545823878418;0.08357232527709968
A_PA1_to_C1;1D;2;3;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-149.84775954218392;151.32008365829122;-92.03374162712765;56.780576743620536;0.16557898012652572
A_PA1_to_C1;1D;2;4;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-149.33219131247077;151.56203065385893;-91.84492676583172;56.520823463600486;0.24599795226895793
A_PA1_to_C1;1D;2;5;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-148.81662308275762;151.80397764942663;-91.65611190453578;56.266269421997414;0.32480725307486225
A_PA1_to_C1;1D;2;6;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-148.30105485304446;152.04592464499436;-91.46729704323984;56.01698549845496;0.40198493838212457
A_PA1_to_C1;1D;2;7;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-147.7854866233313;152.28787164056206;-91.2784821819439;55.77304235918481;0.477509130106629
A_PA1_to_C1;1D;2;8;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-147.26991839361816;152.52981863612976;-91.08966732064796;55.534510384667406;0.5513580386259456
A_PA1_to_C1;1D;2;9;5.0;0.6;0.6;-147.01213427876158;152.65079213391363;-90.99525989;-122.11948218486495;122.39911263698372;-51.8;-146.754350163905;152.7717656316975;-90.90085245935204;55.30145959493334;0.6235099859120368
