config,condition,scan_id,element_id,delay_us,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,element_x,element_y,element_z
1D16,B_PA2_to_C2,44,13,0.1381897472881696,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-64.8630798823584,151.33583988657827,-90.7392424203412
1D16,B_PA2_to_C2,44,14,0.0940091826833473,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-64.29108728680629,151.40894114130245,-90.90501538916094
1D16,B_PA2_to_C2,44,15,0.0479409051161567,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-63.71909469125416,151.4820423960266,-91.07078835798065
1D16,B_PA2_to_C2,44,16,0.0,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,-63.147102095702046,151.55514365075078,-91.23656132680036
1D16,B_PA2_to_C2,45,1,0.4985211161820722,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-70.69834886086815,150.5968423035874,-89.06563483110808
1D16,B_PA2_to_C2,45,2,0.4790821962308094,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-70.12554259852831,150.66902361678785,-89.22898367208624
1D16,B_PA2_to_C2,45,3,0.4576311762292846,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-69.55273633618846,150.7412049299883,-89.39233251306442
1D16,B_PA2_to_C2,45,4,0.4341756791969864,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-68.9799300738486,150.81338624318877,-89.55568135404258
1D16,B_PA2_to_C2,45,5,0.4087239964785993,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-68.40712381150877,150.88556755638922,-89.71903019502074
1D16,B_PA2_to_C2,45,6,0.3812850734117852,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-67.83431754916892,150.9577488695897,-89.88237903599891
1D16,B_PA2_to_C2,45,7,0.3518684940144183,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-67.26151128682906,151.02993018279014,-90.04572787697707
1D16,B_PA2_to_C2,45,8,0.3204844647509723,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,-66.68870502448921,151.10211149599058,-90.20907671795524
